Periodo,Sector manufacturero,Sector construcción,Sector comercio
Índice,Diferencia en puntos,Índice,Diferencia en puntos,Índice,Diferencia en puntos
Mensual,Anual,Mensual,Anual,Mensual,Anual
2024
Enero  P,54.405323395564,-0.039749694112,3.210553524700,52.849000000000,1.582000000000,-0.451000000000,54.242000000000,-2.104000000000,0.627000000000
Febrero,54.274285001572,-0.131038393992,1.046416099235,49.958000000000,-2.891000000000,-2.570000000000,53.966000000000,-0.276000000000,-0.380000000000
Marzo,54.341427609772,0.067142608200,1.111028043231,52.076000000000,2.118000000000,0.726000000000,54.104000000000,0.138000000000,0.527000000000
Abril,54.146908139885,-0.194519469886,1.124504275060,52.821000000000,0.745000000000,-1.997000000000,54.206000000000,0.102000000000,-1.342000000000
Mayo,53.827630303315,-0.319277836571,0.489866313022,50.677000000000,-2.144000000000,-2.657000000000,53.475000000000,-0.731000000000,-2.563000000000
Junio,53.077301520263,-0.750328783052,-0.442057844354,50.317000000000,-0.360000000000,-2.101000000000,53.449000000000,-0.026000000000,-3.004000000000
Julio,52.985223133942,-0.092078386321,-0.687110483462,50.623000000000,0.306000000000,-2.565000000000,53.085000000000,-0.364000000000,-3.258000000000
Agosto,53.025922803086,0.040699669144,-0.514332133612,51.123000000000,0.500000000000,-1.380000000000,52.605000000000,-0.480000000000,-3.937000000000
Septiembre,51.715537236450,-1.310385566636,-2.067241146393,47.888000000000,-3.235000000000,-5.283000000000,51.522000000000,-1.083000000000,-4.115000000000
Octubre,52.104572683937,0.389035447487,-1.901491514346,48.998000000000,1.110000000000,-3.307000000000,52.321000000000,0.799000000000,-2.850000000000
Noviembre,51.952289816494,-0.152282867443,-2.080610832458,49.202000000000,0.204000000000,-2.564000000000,51.864000000000,-0.457000000000,-4.444000000000
Diciembre,51.204402649396,-0.747887167099,-3.240670440280,48.748000000000,-0.454000000000,-2.519000000000,52.018000000000,0.154000000000,-4.328000000000
2025
Enero,51.664054512577,0.459651863182,-2.741268882986,48.098000000000,-0.650000000000,-4.751000000000,52.463000000000,0.445000000000,-1.779000000000
Febrero,50.341073258927,-1.322981253650,-3.933211742644,46.767000000000,-1.331000000000,-3.191000000000,50.565000000000,-1.898000000000,-3.401000000000
Marzo,49.902849836229,-0.438223422698,-4.438577773543,46.853000000000,0.086000000000,-5.223000000000,49.189000000000,-1.376000000000,-4.915000000000
Abril,48.321978517459,-1.580871318770,-5.824929622426,46.683000000000,-0.170000000000,-6.138000000000,47.264000000000,-1.925000000000,-6.942000000000
Mayo,49.463827949411,1.141849431952,-4.363802353903,46.355000000000,-0.328000000000,-4.322000000000,46.756000000000,-0.508000000000,-6.719000000000
Junio,49.210189728587,-0.253638220825,-3.867111791676,47.481000000000,1.126000000000,-2.836000000000,47.551000000000,0.795000000000,-5.898000000000
Julio,49.323131848718,0.112942120131,-3.662091285224,47.050000000000,-0.431000000000,-3.573000000000,47.152000000000,-0.399000000000,-5.933000000000
Agosto,49.269263906483,-0.053867942235,-3.756658896603,46.197000000000,-0.853000000000,-4.926000000000,48.500000000000,1.348000000000,-4.105000000000
Septiembre,49.280054619470,0.010790712986,-2.435482616980,46.494000000000,0.297000000000,-1.394000000000,48.186000000000,-0.314000000000,-3.336000000000
Octubre,48.978621571803,-0.301433047666,-3.125951112134,45.848000000000,-0.646000000000,-3.150000000000,47.870000000000,-0.316000000000,-4.451000000000
Noviembre,48.582560810647,-0.396060761156,-3.369729005847,46.047000000000,0.199000000000,-3.155000000000,47.734000000000,-0.136000000000,-4.130000000000
Diciembre,48.515302418891,-0.067258391757,-2.689100230505,45.065000000000,-0.982000000000,-3.683000000000,47.725000000000,-0.009000000000,-4.293000000000
2026
Enero,48.356245991348,-0.159056427543,-3.307808521229,45.495000000000,0.430000000000,-2.603000000000,47.131000000000,-0.594000000000,-5.332000000000
"P Cifras preliminar a partir de la fecha en que se indica.    Fuente:    INEGI. Series calculadas por métodos econométricos a partir de la Encuesta Mensual de Opinión Empresarial.    Fecha de actualización: Martes, 3 de Febrero de 2026"
